AreaID|ManagedAreaName|Month|ParameterName|RelativeDepth|ActivityType|N|Min|Max|Median|Mean|StandardDeviation|Programs|ProgramIDs
14|Estero Bay Aquatic Preserve|4|Total Suspended Solids, TSS|Surface|All|424|1|173.8|19.75|23.6339150943396|18.4303093656054|Estero Bay Tributary Monitoring, Florida STORET / WIN|4063, 5002
14|Estero Bay Aquatic Preserve|5|Total Suspended Solids, TSS|Surface|All|398|0.6|175|15.3|18.5965577889447|15.7441885631418|Estero Bay Tributary Monitoring, Florida STORET / WIN|4063, 5002
14|Estero Bay Aquatic Preserve|6|Total Suspended Solids, TSS|Surface|All|425|0.8|59.7|12.4|15.2805176470588|11.9026164562669|Estero Bay Tributary Monitoring, Florida STORET / WIN|4063, 5002
14|Estero Bay Aquatic Preserve|7|Total Suspended Solids, TSS|Surface|All|383|0.6|74|10|13.7248694516971|12.2350090284119|Estero Bay Tributary Monitoring, Florida STORET / WIN|4063, 5002
14|Estero Bay Aquatic Preserve|8|Total Suspended Solids, TSS|Surface|All|418|0.6|80.9|11.3|15.3958971291866|12.6473704709209|Estero Bay Tributary Monitoring, Florida STORET / WIN|4063, 5002
14|Estero Bay Aquatic Preserve|9|Total Suspended Solids, TSS|Surface|All|381|0.6|66.3|11.3|14.905813648294|11.7176282906263|Estero Bay Tributary Monitoring, Florida STORET / WIN|4063, 5002
14|Estero Bay Aquatic Preserve|10|Total Suspended Solids, TSS|Surface|All|416|0.6|73.6|13.25|15.2482451923077|11.0890400487322|Estero Bay Tributary Monitoring, Florida STORET / WIN|4063, 5002
14|Estero Bay Aquatic Preserve|11|Total Suspended Solids, TSS|Surface|All|394|0.6|89.4|15.2|18.9684898477157|14.8127657813378|Estero Bay Tributary Monitoring, Florida STORET / WIN|4063, 5002
14|Estero Bay Aquatic Preserve|12|Total Suspended Solids, TSS|Surface|All|403|0.6|121|16.5|21.2892307692308|18.1899814876552|Estero Bay Tributary Monitoring, Florida STORET / WIN|4063, 5002
15|Florida Keys National Marine Sanctuary|1|Total Suspended Solids, TSS|Surface|All|45|0.09|112|11|20.0006666666667|25.7275341891629|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys, Florida STORET / WIN|3, 5002
15|Florida Keys National Marine Sanctuary|2|Total Suspended Solids, TSS|Surface|All|58|0.2|89|3.82|15.4539655172414|23.2006039651917|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys, Florida STORET / WIN|3, 5002
15|Florida Keys National Marine Sanctuary|3|Total Suspended Solids, TSS|Surface|All|90|0.11|116|12.25|31.8202222222222|34.7803711908712|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys, Florida STORET / WIN|3, 5002
15|Florida Keys National Marine Sanctuary|4|Total Suspended Solids, TSS|Surface|All|46|0.44|82|3|9.81630434782609|18.4986717071128|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys, Florida STORET / WIN|3, 5002
15|Florida Keys National Marine Sanctuary|5|Total Suspended Solids, TSS|Surface|All|97|0.4|133|3|11.710824742268|22.5058081239647|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys, Florida STORET / WIN|3, 5002
15|Florida Keys National Marine Sanctuary|6|Total Suspended Solids, TSS|Surface|All|108|0.4|201|4|29.522962962963|45.3507284253395|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys, Florida STORET / WIN|3, 5002
15|Florida Keys National Marine Sanctuary|7|Total Suspended Solids, TSS|Surface|All|44|0.7|122|4.125|25.5429545454546|34.6829361957819|Atlantic Oceanographic and Meteorological Laboratory (AOML) South Florida Program Synoptic Shipboard Surveys, Florida STORET / WIN|3, 5002
